reference_date,horizon,target,target_end_date,location,output_type,quantile_number,value
2023-10-14,1,wk inc flu hosp,2023-10-21,36,quantile,0.300,1.8
2023-10-14,1,wk inc flu hosp,2023-10-21,36,quantile,0.350,1.85
2023-10-14,1,wk inc flu hosp,2023-10-21,36,quantile,0.400,1.9
2023-10-14,1,wk inc flu hosp,2023-10-21,36,quantile,0.450,1.95
2023-10-14,1,wk inc flu hosp,2023-10-21,36,quantile,0.500,2.0
2023-10-14,1,wk inc flu hosp,2023-10-21,36,quantile,0.550,2.05
2023-10-14,1,wk inc flu hosp,2023-10-21,36,quantile,0.600,2.1
2023-10-14,1,wk inc flu hosp,2023-10-21,36,quantile,0.650,2.1500000000000004
2023-10-14,1,wk inc flu hosp,2023-10-21,36,quantile,0.700,2.2
2023-10-14,1,wk inc flu hosp,2023-10-21,36,quantile,0.750,2.25
2023-10-14,1,wk inc flu hosp,2023-10-21,36,quantile,0.800,2.3
2023-10-14,1,wk inc flu hosp,2023-10-21,36,quantile,0.850,2.35
2023-10-14,1,wk inc flu hosp,2023-10-21,36,quantile,0.900,2.4000000000000004
2023-10-14,1,wk inc flu hosp,2023-10-21,36,quantile,0.950,2.45
2023-10-14,1,wk inc flu hosp,2023-10-21,36,quantile,0.975,2.475
2023-10-14,1,wk inc flu hosp,2023-10-21,36,quantile,0.990,2.49
2023-10-14,1,wk inc flu hosp,2023-10-21,37,quantile,0.010,1.51
2023-10-14,1,wk inc flu hosp,2023-10-21,37,quantile,0.025,1.525
2023-10-14,1,wk inc flu hosp,2023-10-21,37,quantile,0.050,1.55
2023-10-14,1,wk inc flu hosp,2023-10-21,37,quantile,0.100,1.6
2023-10-14,1,wk inc flu hosp,2023-10-21,37,quantile,0.150,1.65
2023-10-14,1,wk inc flu hosp,2023-10-21,37,quantile,0.200,1.7
2023-10-14,1,wk inc flu hosp,2023-10-21,37,quantile,0.250,1.75
2023-10-14,1,wk inc flu hosp,2023-10-21,37,quantile,0.300,1.8
2023-10-14,1,wk inc flu hosp,2023-10-21,37,quantile,0.350,1.85
2023-10-14,1,wk inc flu hosp,2023-10-21,37,quantile,0.400,1.9
2023-10-14,1,wk inc flu hosp,2023-10-21,37,quantile,0.450,1.95
2023-10-14,1,wk inc flu hosp,2023-10-21,37,quantile,0.500,2.0
2023-10-14,1,wk inc flu hosp,2023-10-21,37,quantile,0.550,2.05
2023-10-14,1,wk inc flu hosp,2023-10-21,37,quantile,0.600,2.1
2023-10-14,1,wk inc flu hosp,2023-10-21,37,quantile,0.650,2.1500000000000004
2023-10-14,1,wk inc flu hosp,2023-10-21,37,quantile,0.700,2.2
2023-10-14,1,wk inc flu hosp,2023-10-21,37,quantile,0.750,2.25
2023-10-14,1,wk inc flu hosp,2023-10-21,37,quantile,0.800,2.3
2023-10-14,1,wk inc flu hosp,2023-10-21,37,quantile,0.850,2.35
2023-10-14,1,wk inc flu hosp,2023-10-21,37,quantile,0.900,2.4000000000000004
2023-10-14,1,wk inc flu hosp,2023-10-21,37,quantile,0.950,2.45
2023-10-14,1,wk inc flu hosp,2023-10-21,37,quantile,0.975,2.475
2023-10-14,1,wk inc flu hosp,2023-10-21,37,quantile,0.990,2.49
2023-10-14,1,wk inc flu hosp,2023-10-21,38,quantile,0.010,1.51
2023-10-14,1,wk inc flu hosp,2023-10-21,38,quantile,0.025,1.525
2023-10-14,1,wk inc flu hosp,2023-10-21,38,quantile,0.050,1.55
2023-10-14,1,wk inc flu hosp,2023-10-21,38,quantile,0.100,1.6
2023-10-14,1,wk inc flu hosp,2023-10-21,38,quantile,0.150,1.65
2023-10-14,1,wk inc flu hosp,2023-10-21,38,quantile,0.200,1.7
2023-10-14,1,wk inc flu hosp,2023-10-21,38,quantile,0.250,1.75
2023-10-14,1,wk inc flu hosp,2023-10-21,38,quantile,0.300,1.8
2023-10-14,1,wk inc flu hosp,2023-10-21,38,quantile,0.350,1.85
2023-10-14,1,wk inc flu hosp,2023-10-21,38,quantile,0.400,1.9
2023-10-14,1,wk inc flu hosp,2023-10-21,38,quantile,0.450,1.95
2023-10-14,1,wk inc flu hosp,2023-10-21,38,quantile,0.500,2.0
2023-10-14,1,wk inc flu hosp,2023-10-21,38,quantile,0.550,2.05
2023-10-14,1,wk inc flu hosp,2023-10-21,38,quantile,0.600,2.1
2023-10-14,1,wk inc flu hosp,2023-10-21,38,quantile,0.650,2.1500000000000004
2023-10-14,1,wk inc flu hosp,2023-10-21,38,quantile,0.700,2.2
2023-10-14,1,wk inc flu hosp,2023-10-21,38,quantile,0.750,2.25
2023-10-14,1,wk inc flu hosp,2023-10-21,38,quantile,0.800,2.3
2023-10-14,1,wk inc flu hosp,2023-10-21,38,quantile,0.850,2.35
2023-10-14,1,wk inc flu hosp,2023-10-21,38,quantile,0.900,2.4000000000000004
2023-10-14,1,wk inc flu hosp,2023-10-21,38,quantile,0.950,2.45
2023-10-14,1,wk inc flu hosp,2023-10-21,38,quantile,0.975,2.475
2023-10-14,1,wk inc flu hosp,2023-10-21,38,quantile,0.990,2.49
2023-10-14,1,wk inc flu hosp,2023-10-21,39,quantile,0.010,1.51
2023-10-14,1,wk inc flu hosp,2023-10-21,39,quantile,0.025,1.525
2023-10-14,1,wk inc flu hosp,2023-10-21,39,quantile,0.050,1.55
2023-10-14,1,wk inc flu hosp,2023-10-21,39,quantile,0.100,1.6
2023-10-14,1,wk inc flu hosp,2023-10-21,39,quantile,0.150,1.65
2023-10-14,1,wk inc flu hosp,2023-10-21,39,quantile,0.200,1.7
2023-10-14,1,wk inc flu hosp,2023-10-21,39,quantile,0.250,1.75
2023-10-14,1,wk inc flu hosp,2023-10-21,39,quantile,0.300,1.8
2023-10-14,1,wk inc flu hosp,2023-10-21,39,quantile,0.350,1.85
2023-10-14,1,wk inc flu hosp,2023-10-21,39,quantile,0.400,1.9
2023-10-14,1,wk inc flu hosp,2023-10-21,39,quantile,0.450,1.95
2023-10-14,1,wk inc flu hosp,2023-10-21,39,quantile,0.500,2.0
2023-10-14,1,wk inc flu hosp,2023-10-21,39,quantile,0.550,2.05
2023-10-14,1,wk inc flu hosp,2023-10-21,39,quantile,0.600,2.1
2023-10-14,1,wk inc flu hosp,2023-10-21,39,quantile,0.650,2.1500000000000004
2023-10-14,1,wk inc flu hosp,2023-10-21,39,quantile,0.700,2.2
2023-10-14,1,wk inc flu hosp,2023-10-21,39,quantile,0.750,2.25
2023-10-14,1,wk inc flu hosp,2023-10-21,39,quantile,0.800,2.3
2023-10-14,1,wk inc flu hosp,2023-10-21,39,quantile,0.850,2.35
2023-10-14,1,wk inc flu hosp,2023-10-21,39,quantile,0.900,2.4000000000000004
2023-10-14,1,wk inc flu hosp,2023-10-21,39,quantile,0.950,2.45
2023-10-14,1,wk inc flu hosp,2023-10-21,39,quantile,0.975,2.475
2023-10-14,1,wk inc flu hosp,2023-10-21,39,quantile,0.990,2.49
2023-10-14,1,wk inc flu hosp,2023-10-21,40,quantile,0.010,1.51
2023-10-14,1,wk inc flu hosp,2023-10-21,40,quantile,0.025,1.525
2023-10-14,1,wk inc flu hosp,2023-10-21,40,quantile,0.050,1.55
2023-10-14,1,wk inc flu hosp,2023-10-21,40,quantile,0.100,1.6
2023-10-14,1,wk inc flu hosp,2023-10-21,40,quantile,0.150,1.65
2023-10-14,1,wk inc flu hosp,2023-10-21,40,quantile,0.200,1.7
2023-10-14,1,wk inc flu hosp,2023-10-21,40,quantile,0.250,1.75
2023-10-14,1,wk inc flu hosp,2023-10-21,40,quantile,0.300,1.8
2023-10-14,1,wk inc flu hosp,2023-10-21,40,quantile,0.350,1.85
2023-10-14,1,wk inc flu hosp,2023-10-21,40,quantile,0.400,1.9
2023-10-14,1,wk inc flu hosp,2023-10-21,40,quantile,0.450,1.95
2023-10-14,1,wk inc flu hosp,2023-10-21,40,quantile,0.500,2.0
2023-10-14,1,wk inc flu hosp,2023-10-21,40,quantile,0.550,2.05
2023-10-14,1,wk inc flu hosp,2023-10-21,40,quantile,0.600,2.1
2023-10-14,1,wk inc flu hosp,2023-10-21,40,quantile,0.650,2.1500000000000004
2023-10-14,1,wk inc flu hosp,2023-10-21,40,quantile,0.700,2.2
2023-10-14,1,wk inc flu hosp,2023-10-21,40,quantile,0.750,2.25
2023-10-14,1,wk inc flu hosp,2023-10-21,40,quantile,0.800,2.3
2023-10-14,1,wk inc flu hosp,2023-10-21,40,quantile,0.850,2.35
2023-10-14,1,wk inc flu hosp,2023-10-21,40,quantile,0.900,2.4000000000000004
2023-10-14,1,wk inc flu hosp,2023-10-21,40,quantile,0.950,2.45
2023-10-14,1,wk inc flu hosp,2023-10-21,40,quantile,0.975,2.475
2023-10-14,1,wk inc flu hosp,2023-10-21,40,quantile,0.990,2.49
2023-10-14,1,wk inc flu hosp,2023-10-21,41,quantile,0.010,1.51
2023-10-14,1,wk inc flu hosp,2023-10-21,41,quantile,0.025,1.525
2023-10-14,1,wk inc flu hosp,2023-10-21,41,quantile,0.050,1.55
2023-10-14,1,wk inc flu hosp,2023-10-21,41,quantile,0.100,1.6
2023-10-14,1,wk inc flu hosp,2023-10-21,41,quantile,0.150,1.65
2023-10-14,1,wk inc flu hosp,2023-10-21,41,quantile,0.200,1.7
2023-10-14,1,wk inc flu hosp,2023-10-21,41,quantile,0.250,1.75
2023-10-14,1,wk inc flu hosp,2023-10-21,41,quantile,0.300,1.8
2023-10-14,1,wk inc flu hosp,2023-10-21,41,quantile,0.350,1.85
2023-10-14,1,wk inc flu hosp,2023-10-21,41,quantile,0.400,1.9
2023-10-14,1,wk inc flu hosp,2023-10-21,41,quantile,0.450,1.95
2023-10-14,1,wk inc flu hosp,2023-10-21,41,quantile,0.500,2.0
2023-10-14,1,wk inc flu hosp,2023-10-21,41,quantile,0.550,2.05
2023-10-14,1,wk inc flu hosp,2023-10-21,41,quantile,0.600,2.1
2023-10-14,1,wk inc flu hosp,2023-10-21,41,quantile,0.650,2.1500000000000004
2023-10-14,1,wk inc flu hosp,2023-10-21,41,quantile,0.700,2.2
2023-10-14,1,wk inc flu hosp,2023-10-21,41,quantile,0.750,2.25
2023-10-14,1,wk inc flu hosp,2023-10-21,41,quantile,0.800,2.3
2023-10-14,1,wk inc flu hosp,2023-10-21,41,quantile,0.850,2.35
2023-10-14,1,wk inc flu hosp,2023-10-21,41,quantile,0.900,2.4000000000000004
2023-10-14,1,wk inc flu hosp,2023-10-21,41,quantile,0.950,2.45
2023-10-14,1,wk inc flu hosp,2023-10-21,41,quantile,0.975,2.475
2023-10-14,1,wk inc flu hosp,2023-10-21,41,quantile,0.990,2.49
2023-10-14,1,wk inc flu hosp,2023-10-21,42,quantile,0.010,1.51
2023-10-14,1,wk inc flu hosp,2023-10-21,42,quantile,0.025,1.525
2023-10-14,1,wk inc flu hosp,2023-10-21,42,quantile,0.050,1.55
2023-10-14,1,wk inc flu hosp,2023-10-21,42,quantile,0.100,1.6
2023-10-14,1,wk inc flu hosp,2023-10-21,42,quantile,0.150,1.65
2023-10-14,1,wk inc flu hosp,2023-10-21,42,quantile,0.200,1.7
2023-10-14,1,wk inc flu hosp,2023-10-21,42,quantile,0.250,1.75
2023-10-14,1,wk inc flu hosp,2023-10-21,42,quantile,0.300,1.8
2023-10-14,1,wk inc flu hosp,2023-10-21,42,quantile,0.350,1.85
2023-10-14,1,wk inc flu hosp,2023-10-21,42,quantile,0.400,1.9
2023-10-14,1,wk inc flu hosp,2023-10-21,42,quantile,0.450,1.95
2023-10-14,1,wk inc flu hosp,2023-10-21,42,quantile,0.500,2.0
2023-10-14,1,wk inc flu hosp,2023-10-21,42,quantile,0.550,2.05
2023-10-14,1,wk inc flu hosp,2023-10-21,42,quantile,0.600,2.1
2023-10-14,1,wk inc flu hosp,2023-10-21,42,quantile,0.650,2.1500000000000004
2023-10-14,1,wk inc flu hosp,2023-10-21,42,quantile,0.700,2.2
2023-10-14,1,wk inc flu hosp,2023-10-21,42,quantile,0.750,2.25
2023-10-14,1,wk inc flu hosp,2023-10-21,42,quantile,0.800,2.3
2023-10-14,1,wk inc flu hosp,2023-10-21,42,quantile,0.850,2.35
2023-10-14,1,wk inc flu hosp,2023-10-21,42,quantile,0.900,2.4000000000000004
2023-10-14,1,wk inc flu hosp,2023-10-21,42,quantile,0.950,2.45
2023-10-14,1,wk inc flu hosp,2023-10-21,42,quantile,0.975,2.475
2023-10-14,1,wk inc flu hosp,2023-10-21,42,quantile,0.990,2.49
2023-10-14,1,wk inc flu hosp,2023-10-21,44,quantile,0.010,1.51
2023-10-14,1,wk inc flu hosp,2023-10-21,44,quantile,0.025,1.525
2023-10-14,1,wk inc flu hosp,2023-10-21,44,quantile,0.050,1.55
2023-10-14,1,wk inc flu hosp,2023-10-21,44,quantile,0.100,1.6
2023-10-14,1,wk inc flu hosp,2023-10-21,44,quantile,0.150,1.65
2023-10-14,1,wk inc flu hosp,2023-10-21,44,quantile,0.200,1.7
2023-10-14,1,wk inc flu hosp,2023-10-21,44,quantile,0.250,1.75
2023-10-14,1,wk inc flu hosp,2023-10-21,44,quantile,0.300,1.8
2023-10-14,1,wk inc flu hosp,2023-10-21,44,quantile,0.350,1.85
2023-10-14,1,wk inc flu hosp,2023-10-21,44,quantile,0.400,1.9
2023-10-14,1,wk inc flu hosp,2023-10-21,44,quantile,0.450,1.95
2023-10-14,1,wk inc flu hosp,2023-10-21,44,quantile,0.500,2.0
2023-10-14,1,wk inc flu hosp,2023-10-21,44,quantile,0.550,2.05
2023-10-14,1,wk inc flu hosp,2023-10-21,44,quantile,0.600,2.1
2023-10-14,1,wk inc flu hosp,2023-10-21,44,quantile,0.650,2.1500000000000004
2023-10-14,1,wk inc flu hosp,2023-10-21,44,quantile,0.700,2.2
2023-10-14,1,wk inc flu hosp,2023-10-21,44,quantile,0.750,2.25
2023-10-14,1,wk inc flu hosp,2023-10-21,44,quantile,0.800,2.3
2023-10-14,1,wk inc flu hosp,2023-10-21,44,quantile,0.850,2.35
2023-10-14,1,wk inc flu hosp,2023-10-21,44,quantile,0.900,2.4000000000000004
2023-10-14,1,wk inc flu hosp,2023-10-21,44,quantile,0.950,2.45
2023-10-14,1,wk inc flu hosp,2023-10-21,44,quantile,0.975,2.475
2023-10-14,1,wk inc flu hosp,2023-10-21,44,quantile,0.990,2.49
2023-10-14,1,wk inc flu hosp,2023-10-21,45,quantile,0.010,1.51
2023-10-14,1,wk inc flu hosp,2023-10-21,45,quantile,0.025,1.525
2023-10-14,1,wk inc flu hosp,2023-10-21,45,quantile,0.050,1.55
2023-10-14,1,wk inc flu hosp,2023-10-21,45,quantile,0.100,1.6
2023-10-14,1,wk inc flu hosp,2023-10-21,45,quantile,0.150,1.65
2023-10-14,1,wk inc flu hosp,2023-10-21,45,quantile,0.200,1.7
2023-10-14,1,wk inc flu hosp,2023-10-21,45,quantile,0.250,1.75
2023-10-14,1,wk inc flu hosp,2023-10-21,45,quantile,0.300,1.8
2023-10-14,1,wk inc flu hosp,2023-10-21,45,quantile,0.350,1.85
2023-10-14,1,wk inc flu hosp,2023-10-21,45,quantile,0.400,1.9
2023-10-14,1,wk inc flu hosp,2023-10-21,45,quantile,0.450,1.95
2023-10-14,1,wk inc flu hosp,2023-10-21,45,quantile,0.500,2.0
2023-10-14,1,wk inc flu hosp,2023-10-21,45,quantile,0.550,2.05
2023-10-14,1,wk inc flu hosp,2023-10-21,45,quantile,0.600,2.1
2023-10-14,1,wk inc flu hosp,2023-10-21,45,quantile,0.650,2.1500000000000004
2023-10-14,1,wk inc flu hosp,2023-10-21,45,quantile,0.700,2.2
2023-10-14,1,wk inc flu hosp,2023-10-21,45,quantile,0.750,2.25
2023-10-14,1,wk inc flu hosp,2023-10-21,45,quantile,0.800,2.3
2023-10-14,1,wk inc flu hosp,2023-10-21,45,quantile,0.850,2.35
2023-10-14,1,wk inc flu hosp,2023-10-21,45,quantile,0.900,2.4000000000000004
2023-10-14,1,wk inc flu hosp,2023-10-21,45,quantile,0.950,2.45
2023-10-14,1,wk inc flu hosp,2023-10-21,45,quantile,0.975,2.475
2023-10-14,1,wk inc flu hosp,2023-10-21,45,quantile,0.990,2.49
2023-10-14,1,wk inc flu hosp,2023-10-21,46,quantile,0.010,1.51
2023-10-14,1,wk inc flu hosp,2023-10-21,46,quantile,0.025,1.525
2023-10-14,1,wk inc flu hosp,2023-10-21,46,quantile,0.050,1.55
2023-10-14,1,wk inc flu hosp,2023-10-21,46,quantile,0.100,1.6
2023-10-14,1,wk inc flu hosp,2023-10-21,46,quantile,0.150,1.65
2023-10-14,1,wk inc flu hosp,2023-10-21,46,quantile,0.200,1.7
2023-10-14,1,wk inc flu hosp,2023-10-21,46,quantile,0.250,1.75
2023-10-14,1,wk inc flu hosp,2023-10-21,46,quantile,0.300,1.8
2023-10-14,1,wk inc flu hosp,2023-10-21,46,quantile,0.350,1.85
2023-10-14,1,wk inc flu hosp,2023-10-21,46,quantile,0.400,1.9
2023-10-14,1,wk inc flu hosp,2023-10-21,46,quantile,0.450,1.95
2023-10-14,1,wk inc flu hosp,2023-10-21,46,quantile,0.500,2.0
2023-10-14,1,wk inc flu hosp,2023-10-21,46,quantile,0.550,2.05
2023-10-14,1,wk inc flu hosp,2023-10-21,46,quantile,0.600,2.1
2023-10-14,1,wk inc flu hosp,2023-10-21,46,quantile,0.650,2.1500000000000004
2023-10-14,1,wk inc flu hosp,2023-10-21,46,quantile,0.700,2.2
2023-10-14,1,wk inc flu hosp,2023-10-21,46,quantile,0.750,2.25
2023-10-14,1,wk inc flu hosp,2023-10-21,46,quantile,0.800,2.3
2023-10-14,1,wk inc flu hosp,2023-10-21,46,quantile,0.850,2.35
2023-10-14,1,wk inc flu hosp,2023-10-21,46,quantile,0.900,2.4000000000000004
2023-10-14,1,wk inc flu hosp,2023-10-21,46,quantile,0.950,2.45
2023-10-14,1,wk inc flu hosp,2023-10-21,46,quantile,0.975,2.475
2023-10-14,1,wk inc flu hosp,2023-10-21,46,quantile,0.990,2.49
2023-10-14,1,wk inc flu hosp,2023-10-21,47,quantile,0.010,1.51
2023-10-14,1,wk inc flu hosp,2023-10-21,47,quantile,0.025,1.525
2023-10-14,1,wk inc flu hosp,2023-10-21,47,quantile,0.050,1.55
2023-10-14,1,wk inc flu hosp,2023-10-21,47,quantile,0.100,1.6
2023-10-14,1,wk inc flu hosp,2023-10-21,47,quantile,0.150,1.65
2023-10-14,1,wk inc flu hosp,2023-10-21,47,quantile,0.200,1.7
2023-10-14,1,wk inc flu hosp,2023-10-21,47,quantile,0.250,1.75
2023-10-14,1,wk inc flu hosp,2023-10-21,47,quantile,0.300,1.8
2023-10-14,1,wk inc flu hosp,2023-10-21,47,quantile,0.350,1.85
2023-10-14,1,wk inc flu hosp,2023-10-21,47,quantile,0.400,1.9
2023-10-14,1,wk inc flu hosp,2023-10-21,47,quantile,0.450,1.95
2023-10-14,1,wk inc flu hosp,2023-10-21,47,quantile,0.500,2.0
2023-10-14,1,wk inc flu hosp,2023-10-21,47,quantile,0.550,2.05
2023-10-14,1,wk inc flu hosp,2023-10-21,47,quantile,0.600,2.1
2023-10-14,1,wk inc flu hosp,2023-10-21,47,quantile,0.650,2.1500000000000004
2023-10-14,1,wk inc flu hosp,2023-10-21,47,quantile,0.700,2.2
2023-10-14,1,wk inc flu hosp,2023-10-21,47,quantile,0.750,2.25
2023-10-14,1,wk inc flu hosp,2023-10-21,47,quantile,0.800,2.3
2023-10-14,1,wk inc flu hosp,2023-10-21,47,quantile,0.850,2.35
2023-10-14,1,wk inc flu hosp,2023-10-21,47,quantile,0.900,2.4000000000000004
2023-10-14,1,wk inc flu hosp,2023-10-21,47,quantile,0.950,2.45
2023-10-14,1,wk inc flu hosp,2023-10-21,47,quantile,0.975,2.475
2023-10-14,1,wk inc flu hosp,2023-10-21,47,quantile,0.990,2.49
2023-10-14,1,wk inc flu hosp,2023-10-21,48,quantile,0.010,1.51
2023-10-14,1,wk inc flu hosp,2023-10-21,48,quantile,0.025,1.525
2023-10-14,1,wk inc flu hosp,2023-10-21,48,quantile,0.050,1.55
2023-10-14,1,wk inc flu hosp,2023-10-21,48,quantile,0.100,1.6
2023-10-14,1,wk inc flu hosp,2023-10-21,48,quantile,0.150,1.65
2023-10-14,1,wk inc flu hosp,2023-10-21,48,quantile,0.200,1.7
2023-10-14,1,wk inc flu hosp,2023-10-21,48,quantile,0.250,1.75
2023-10-14,1,wk inc flu hosp,2023-10-21,48,quantile,0.300,1.8
2023-10-14,1,wk inc flu hosp,2023-10-21,48,quantile,0.350,1.85
2023-10-14,1,wk inc flu hosp,2023-10-21,48,quantile,0.400,1.9
2023-10-14,1,wk inc flu hosp,2023-10-21,48,quantile,0.450,1.95
2023-10-14,1,wk inc flu hosp,2023-10-21,48,quantile,0.500,2.0
2023-10-14,1,wk inc flu hosp,2023-10-21,48,quantile,0.550,2.05
2023-10-14,1,wk inc flu hosp,2023-10-21,48,quantile,0.600,2.1
2023-10-14,1,wk inc flu hosp,2023-10-21,48,quantile,0.650,2.1500000000000004
2023-10-14,1,wk inc flu hosp,2023-10-21,48,quantile,0.700,2.2
2023-10-14,1,wk inc flu hosp,2023-10-21,48,quantile,0.750,2.25
2023-10-14,1,wk inc flu hosp,2023-10-21,48,quantile,0.800,2.3
2023-10-14,1,wk inc flu hosp,2023-10-21,48,quantile,0.850,2.35
2023-10-14,1,wk inc flu hosp,2023-10-21,48,quantile,0.900,2.4000000000000004
2023-10-14,1,wk inc flu hosp,2023-10-21,48,quantile,0.950,2.45
2023-10-14,1,wk inc flu hosp,2023-10-21,48,quantile,0.975,2.475
2023-10-14,1,wk inc flu hosp,2023-10-21,48,quantile,0.990,2.49
2023-10-14,1,wk inc flu hosp,2023-10-21,49,quantile,0.010,1.51
2023-10-14,1,wk inc flu hosp,2023-10-21,49,quantile,0.025,1.525
2023-10-14,1,wk inc flu hosp,2023-10-21,49,quantile,0.050,1.55
2023-10-14,1,wk inc flu hosp,2023-10-21,49,quantile,0.100,1.6
2023-10-14,1,wk inc flu hosp,2023-10-21,49,quantile,0.150,1.65
2023-10-14,1,wk inc flu hosp,2023-10-21,49,quantile,0.200,1.7
2023-10-14,1,wk inc flu hosp,2023-10-21,49,quantile,0.250,1.75
2023-10-14,1,wk inc flu hosp,2023-10-21,49,quantile,0.300,1.8
2023-10-14,1,wk inc flu hosp,2023-10-21,49,quantile,0.350,1.85
2023-10-14,1,wk inc flu hosp,2023-10-21,49,quantile,0.400,1.9
2023-10-14,1,wk inc flu hosp,2023-10-21,49,quantile,0.450,1.95
2023-10-14,1,wk inc flu hosp,2023-10-21,49,quantile,0.500,2.0
2023-10-14,1,wk inc flu hosp,2023-10-21,49,quantile,0.550,2.05
2023-10-14,1,wk inc flu hosp,2023-10-21,49,quantile,0.600,2.1
2023-10-14,1,wk inc flu hosp,2023-10-21,49,quantile,0.650,2.1500000000000004
2023-10-14,1,wk inc flu hosp,2023-10-21,49,quantile,0.700,2.2
2023-10-14,1,wk inc flu hosp,2023-10-21,49,quantile,0.750,2.25
2023-10-14,1,wk inc flu hosp,2023-10-21,49,quantile,0.800,2.3
2023-10-14,1,wk inc flu hosp,2023-10-21,49,quantile,0.850,2.35
2023-10-14,1,wk inc flu hosp,2023-10-21,49,quantile,0.900,2.4000000000000004
2023-10-14,1,wk inc flu hosp,2023-10-21,49,quantile,0.950,2.45
2023-10-14,1,wk inc flu hosp,2023-10-21,49,quantile,0.975,2.475
2023-10-14,1,wk inc flu hosp,2023-10-21,49,quantile,0.990,2.49
2023-10-14,1,wk inc flu hosp,2023-10-21,50,quantile,0.010,1.51
2023-10-14,1,wk inc flu hosp,2023-10-21,50,quantile,0.025,1.525
2023-10-14,1,wk inc flu hosp,2023-10-21,50,quantile,0.050,1.55
2023-10-14,1,wk inc flu hosp,2023-10-21,50,quantile,0.100,1.6
2023-10-14,1,wk inc flu hosp,2023-10-21,50,quantile,0.150,1.65
2023-10-14,1,wk inc flu hosp,2023-10-21,50,quantile,0.200,1.7
2023-10-14,1,wk inc flu hosp,2023-10-21,50,quantile,0.250,1.75
2023-10-14,1,wk inc flu hosp,2023-10-21,50,quantile,0.300,1.8
2023-10-14,1,wk inc flu hosp,2023-10-21,50,quantile,0.350,1.85
2023-10-14,1,wk inc flu hosp,2023-10-21,50,quantile,0.400,1.9
2023-10-14,1,wk inc flu hosp,2023-10-21,50,quantile,0.450,1.95
2023-10-14,1,wk inc flu hosp,2023-10-21,50,quantile,0.500,2.0
2023-10-14,1,wk inc flu hosp,2023-10-21,50,quantile,0.550,2.05
2023-10-14,1,wk inc flu hosp,2023-10-21,50,quantile,0.600,2.1
2023-10-14,1,wk inc flu hosp,2023-10-21,50,quantile,0.650,2.1500000000000004
2023-10-14,1,wk inc flu hosp,2023-10-21,50,quantile,0.700,2.2
2023-10-14,1,wk inc flu hosp,2023-10-21,50,quantile,0.750,2.25
2023-10-14,1,wk inc flu hosp,2023-10-21,50,quantile,0.800,2.3
2023-10-14,1,wk inc flu hosp,2023-10-21,50,quantile,0.850,2.35
2023-10-14,1,wk inc flu hosp,2023-10-21,50,quantile,0.900,2.4000000000000004
2023-10-14,1,wk inc flu hosp,2023-10-21,50,quantile,0.950,2.45
2023-10-14,1,wk inc flu hosp,2023-10-21,50,quantile,0.975,2.475
2023-10-14,1,wk inc flu hosp,2023-10-21,50,quantile,0.990,2.49
2023-10-14,1,wk inc flu hosp,2023-10-21,51,quantile,0.010,1.51
2023-10-14,1,wk inc flu hosp,2023-10-21,51,quantile,0.025,1.525
2023-10-14,1,wk inc flu hosp,2023-10-21,51,quantile,0.050,1.55
2023-10-14,1,wk inc flu hosp,2023-10-21,51,quantile,0.100,1.6
2023-10-14,1,wk inc flu hosp,2023-10-21,51,quantile,0.150,1.65
2023-10-14,1,wk inc flu hosp,2023-10-21,51,quantile,0.200,1.7
2023-10-14,1,wk inc flu hosp,2023-10-21,51,quantile,0.250,1.75
2023-10-14,1,wk inc flu hosp,2023-10-21,51,quantile,0.300,1.8
2023-10-14,1,wk inc flu hosp,2023-10-21,51,quantile,0.350,1.85
2023-10-14,1,wk inc flu hosp,2023-10-21,51,quantile,0.400,1.9
2023-10-14,1,wk inc flu hosp,2023-10-21,51,quantile,0.450,1.95
2023-10-14,1,wk inc flu hosp,2023-10-21,51,quantile,0.500,2.0
2023-10-14,1,wk inc flu hosp,2023-10-21,51,quantile,0.550,2.05
2023-10-14,1,wk inc flu hosp,2023-10-21,51,quantile,0.600,2.1
2023-10-14,1,wk inc flu hosp,2023-10-21,51,quantile,0.650,2.1500000000000004
2023-10-14,1,wk inc flu hosp,2023-10-21,51,quantile,0.700,2.2
2023-10-14,1,wk inc flu hosp,2023-10-21,51,quantile,0.750,2.25
2023-10-14,1,wk inc flu hosp,2023-10-21,51,quantile,0.800,2.3
2023-10-14,1,wk inc flu hosp,2023-10-21,51,quantile,0.850,2.35
2023-10-14,1,wk inc flu hosp,2023-10-21,51,quantile,0.900,2.4000000000000004
2023-10-14,1,wk inc flu hosp,2023-10-21,51,quantile,0.950,2.45
2023-10-14,1,wk inc flu hosp,2023-10-21,51,quantile,0.975,2.475
2023-10-14,1,wk inc flu hosp,2023-10-21,51,quantile,0.990,2.49
2023-10-14,1,wk inc flu hosp,2023-10-21,53,quantile,0.010,1.51
2023-10-14,1,wk inc flu hosp,2023-10-21,53,quantile,0.025,1.525
2023-10-14,1,wk inc flu hosp,2023-10-21,53,quantile,0.050,1.55
2023-10-14,1,wk inc flu hosp,2023-10-21,53,quantile,0.100,1.6
2023-10-14,1,wk inc flu hosp,2023-10-21,53,quantile,0.150,1.65
2023-10-14,1,wk inc flu hosp,2023-10-21,53,quantile,0.200,1.7
2023-10-14,1,wk inc flu hosp,2023-10-21,53,quantile,0.250,1.75
